stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag,p_up_vs_random,p_down_vs_random,q_up,q_down
BRENT_session,us_pre_open,7.0,sustained_major_reescalation_hormuz_war,10,10,7,3,0,70.0,30.0,0.0,1.3848994509427497,0.955800381921256,4.525309809394652,False,0.019661636945587566,1.0,0.1665142508763908,1.0
BRENT_session,europe_midday,8.0,operational_pause_renewed_diplomacy,1,1,1,0,0,100.0,0.0,0.0,1.9127863770875624,1.9127863770875624,,True,0.3333333333333333,1.0,1.0,1.0
BRENT_session,global_reopen_pre_mcx,8.0,operational_pause_renewed_diplomacy,1,1,1,0,0,100.0,0.0,0.0,1.276315254016111,1.276315254016111,,True,0.3333333333333333,1.0,1.0,1.0
BRENT_session,india_midday,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-2.5324878494905603,-2.5324878494905603,,True,1.0,0.3333333333333333,1.0,0.5
BRENT_session,india_morning,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-2.3664787721687266,-2.3664787721687266,,True,1.0,0.3333333333333333,1.0,0.5
BRENT_session,mcx_open_drive,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-0.496598395397235,-0.496598395397235,,True,1.0,0.3333333333333333,1.0,0.5
BRENT_session,mcx_tail,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-0.6411059459403041,-0.6411059459403041,,True,1.0,0.3333333333333333,1.0,0.5
BRENT_session,other_valid_hours,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-0.8032572518382985,-0.8032572518382985,,True,1.0,0.3333333333333333,1.0,0.5
BRENT_session,us_open,8.0,operational_pause_renewed_diplomacy,2,2,0,2,0,0.0,100.0,0.0,-0.684961920527446,-0.684961920527446,0.0113290586512239,True,1.0,0.1111111111111111,1.0,0.5
BRENT_session,us_pre_open,8.0,operational_pause_renewed_diplomacy,1,1,1,0,0,100.0,0.0,0.0,0.5805477858654617,0.5805477858654617,,True,0.3333333333333333,1.0,1.0,1.0
BRENT_session,europe_midday,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,3,1,0,75.0,25.0,0.0,0.3225428507472351,0.8835899506301981,1.4504939399425243,True,0.11111111111111112,1.0,1.0,1.0
BRENT_session,global_reopen_pre_mcx,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,3,0,25.0,75.0,0.0,-0.1593081531254371,-1.0754899283944972,2.1163930771415185,True,1.0,0.11111111111111112,1.0,1.0
BRENT_session,india_midday,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,1,2,25.0,25.0,50.0,-0.061573586438522,-0.0472847497848756,1.547027854542797,True,1.0,1.0,1.0,1.0
BRENT_session,india_morning,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,2,1,1,50.0,25.0,25.0,0.501556846711154,0.1719434071470939,1.7967461537382834,True,0.6049382716049383,1.0,1.0,1.0
BRENT_session,mcx_open_drive,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,1,2,25.0,25.0,50.0,-0.0220759179825029,-0.0057307972187942,0.304759137738632,True,1.0,1.0,1.0,1.0
BRENT_session,mcx_tail,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,1,2,25.0,25.0,50.0,0.0477271369061611,0.047569172007411,0.3067825811581921,True,1.0,1.0,1.0,1.0
BRENT_session,other_valid_hours,9.0,ceasefire_pause_breakdown_renewed_escalation,3,3,1,2,0,33.33333333333333,66.66666666666666,0.0,-0.0992907103852434,-0.3631581600232762,0.5354764303227163,True,1.0,0.2592592592592592,1.0,1.0
