stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag
WTI_session,india_morning,7.0,sustained_major_reescalation_hormuz_war,10,10,4,3,3,40.0,30.0,30.0,0.06740567565662961,0.2349167821463765,0.6852064789630194,False
WTI_session,mcx_open_drive,7.0,sustained_major_reescalation_hormuz_war,10,10,2,4,4,20.0,40.0,40.0,-0.12449527433942889,-0.10386885655383926,0.3316943451379195,False
WTI_session,mcx_tail,7.0,sustained_major_reescalation_hormuz_war,10,10,5,1,4,50.0,10.0,40.0,0.5440976728829375,0.3215139403469337,0.9131904002847216,False
WTI_session,other_valid_hours,7.0,sustained_major_reescalation_hormuz_war,10,10,3,1,6,30.0,10.0,60.0,0.18447713886172437,0.17421801757745725,0.3974732325777328,False
WTI_session,us_open,7.0,sustained_major_reescalation_hormuz_war,20,20,7,9,4,35.0,45.0,20.0,-0.05472365441510901,-0.12543381326912445,0.9678013186358083,False
WTI_session,us_pre_open,7.0,sustained_major_reescalation_hormuz_war,10,10,6,1,3,60.0,10.0,30.0,0.5838610388334905,0.6811595440325386,0.6751753283582718,False
WTI_session,europe_midday,8.0,operational_pause_renewed_diplomacy,1,1,1,0,0,100.0,0.0,0.0,1.214329105742848,1.214329105742848,,True
WTI_session,global_reopen_pre_mcx,8.0,operational_pause_renewed_diplomacy,1,1,1,0,0,100.0,0.0,0.0,0.803497970100663,0.803497970100663,,True
WTI_session,india_midday,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-1.377412324202452,-1.377412324202452,,True
WTI_session,india_morning,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-1.6263963168931834,-1.6263963168931834,,True
WTI_session,mcx_open_drive,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-0.5509333412762558,-0.5509333412762558,,True
WTI_session,mcx_tail,8.0,operational_pause_renewed_diplomacy,1,1,0,0,1,0.0,0.0,100.0,-0.01210032610347421,-0.01210032610347421,,True
WTI_session,other_valid_hours,8.0,operational_pause_renewed_diplomacy,1,1,0,1,0,0.0,100.0,0.0,-0.8953392090759907,-0.8953392090759907,,True
WTI_session,us_open,8.0,operational_pause_renewed_diplomacy,2,2,0,2,0,0.0,100.0,0.0,-0.5814923005345434,-0.5814923005345434,0.005965543524923686,True
WTI_session,us_pre_open,8.0,operational_pause_renewed_diplomacy,1,1,0,0,1,0.0,0.0,100.0,0.35988849304784193,0.35988849304784193,,True
WTI_session,europe_midday,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,3,1,0,75.0,25.0,0.0,0.5310159871694852,0.9316829186508583,1.1586758229714902,True
WTI_session,global_reopen_pre_mcx,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,3,0,25.0,75.0,0.0,-0.27176938317866633,-0.9927268509627045,2.201361393000124,True
WTI_session,india_midday,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,2,1,25.0,50.0,25.0,0.21319542454445828,-0.1114650628851009,1.3024259309112047,True
WTI_session,india_morning,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,2,1,1,50.0,25.0,25.0,0.25223907664936557,0.2692648972063013,1.0250258178105554,True
WTI_session,mcx_open_drive,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,2,2,0,50.0,50.0,0.0,-0.055857710195282226,-0.05239383656789662,0.5856245611719371,True
WTI_session,mcx_tail,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,0,2,2,0.0,50.0,50.0,-0.09173371483682094,-0.11792890180073606,0.25402223463833884,True
WTI_session,other_valid_hours,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,1,2,25.0,25.0,50.0,0.12782154334652165,0.1360627661601247,0.29341477023026025,True
WTI_session,us_open,9.0,ceasefire_pause_breakdown_renewed_escalation,8,8,2,5,1,25.0,62.5,12.5,-0.4655429748415683,-0.39309409822235686,0.7993178898579809,False
WTI_session,us_pre_open,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,3,1,0,75.0,25.0,0.0,0.8023187733143815,0.46932294750866776,1.5550182597714648,True
WTI_session,europe_midday,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,3,6,0,33.33333333333333,66.66666666666666,0.0,-1.0277834077856547,-0.6011488502334086,2.246422170905004,False
WTI_session,global_reopen_pre_mcx,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,2,4,3,22.22222222222222,44.44444444444444,33.33333333333333,-0.1306035677341605,-0.14071972953200873,0.6803618189357381,False
WTI_session,india_midday,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,5,3,1,55.55555555555556,33.33333333333333,11.11111111111111,0.4826042801709517,0.9105093193863468,1.208093869268401,False
WTI_session,india_morning,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,2,5,2,22.22222222222222,55.55555555555556,22.22222222222222,-0.12548215777511787,-0.31321784519592283,0.7504128115228604,False
WTI_session,mcx_open_drive,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,4,3,2,44.44444444444444,33.33333333333333,22.22222222222222,0.03777601291020454,0.0,0.478624804980603,False
WTI_session,mcx_tail,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,4,2,3,44.44444444444444,22.22222222222222,33.33333333333333,0.11321257904113284,0.21794637179487117,0.5633649642552154,False
WTI_session,other_valid_hours,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,1,3,5,11.11111111111111,33.33333333333333,55.55555555555556,-0.08044328133077666,0.0,0.626238577107719,False
WTI_session,us_open,10.0,second_deescalation_active_negotiation_hormuz_deal,18,18,9,3,6,50.0,16.666666666666664,33.33333333333333,0.32459081048543487,0.3389261380819834,0.7644853448592288,False
WTI_session,us_pre_open,10.0,second_deescalation_active_negotiation_hormuz_deal,9,9,3,3,3,33.33333333333333,33.33333333333333,33.33333333333333,-0.025591393984070607,0.08520960279524789,0.9389527207170355,False
