stream,session_window_ist,phase_id,phase_label,magnitude_tier,count,pct,n_total,low_confidence_flag
BRENT_session,other_valid_hours,1,full_scale_war,Q3_50_75,5,27.77777777777778,18,False
BRENT_session,other_valid_hours,1,full_scale_war,Q4_75_90,2,11.11111111111111,18,False
BRENT_session,other_valid_hours,1,full_scale_war,Q5_90_100,2,11.11111111111111,18,False
BRENT_session,us_late,1,full_scale_war,Q1_0_25,2,16.666666666666664,12,False
BRENT_session,us_late,1,full_scale_war,Q2_25_50,4,33.33333333333333,12,False
BRENT_session,us_late,1,full_scale_war,Q3_50_75,3,25.0,12,False
BRENT_session,us_late,1,full_scale_war,Q4_75_90,1,8.333333333333332,12,False
BRENT_session,us_late,1,full_scale_war,Q5_90_100,2,16.666666666666664,12,False
BRENT_session,us_open,1,full_scale_war,Q1_0_25,14,38.88888888888889,36,False
BRENT_session,us_open,1,full_scale_war,Q2_25_50,8,22.22222222222222,36,False
BRENT_session,us_open,1,full_scale_war,Q3_50_75,7,19.444444444444446,36,False
BRENT_session,us_open,1,full_scale_war,Q4_75_90,2,5.555555555555555,36,False
BRENT_session,us_open,1,full_scale_war,Q5_90_100,5,13.88888888888889,36,False
BRENT_session,us_pre_open,1,full_scale_war,Q1_0_25,6,33.33333333333333,18,False
BRENT_session,us_pre_open,1,full_scale_war,Q2_25_50,4,22.22222222222222,18,False
BRENT_session,us_pre_open,1,full_scale_war,Q3_50_75,5,27.77777777777778,18,False
BRENT_session,us_pre_open,1,full_scale_war,Q4_75_90,2,11.11111111111111,18,False
BRENT_session,us_pre_open,1,full_scale_war,Q5_90_100,1,5.555555555555555,18,False
BRENT_session,europe_midday,2,post_ceasefire_complex,Q1_0_25,11,25.581395348837212,43,False
BRENT_session,europe_midday,2,post_ceasefire_complex,Q2_25_50,11,25.581395348837212,43,False
BRENT_session,europe_midday,2,post_ceasefire_complex,Q3_50_75,12,27.906976744186046,43,False
